Ax,Ay,Az,Gx,Gy,Gz,Label
0.767,-1.506,1.386,250.130,146.130,-26.313,Shake
0.772,-1.786,0.420,250.130,246.840,-71.969,Shake
0.620,-1.434,-0.019,250.130,250.130,-93.771,Shake
0.775,-0.918,-0.062,250.130,250.130,-119.656,Shake
0.476,-0.604,-0.123,250.130,250.130,-187.618,Shake
0.092,-0.248,-0.500,250.130,250.130,-211.176,Shake
-0.280,0.311,-0.733,250.130,250.130,-185.137,Shake
-0.470,0.526,-0.857,182.466,250.130,-159.107,Shake
-0.997,0.760,-1.146,6.053,250.130,-148.290,Shake
-1.453,0.597,-1.291,-250.137,250.130,-100.641,Shake
-1.389,0.001,-0.461,-250.137,-82.008,-86.282,Shake
-0.496,-0.361,0.219,-250.137,-250.137,-78.206,Shake
0.099,-0.549,0.091,-250.137,-250.137,-61.527,Shake
0.472,-1.118,0.108,-250.137,-250.137,-37.405,Shake
2.000,-1.947,0.556,-250.137,-250.137,4.427,Shake
2.000,-2.000,1.433,-250.137,-250.137,-142.611,Shake
2.000,-2.000,2.000,-250.137,-250.137,-250.137,Shake
0.697,-1.673,1.937,-182.374,-192.038,-250.137,Shake
0.436,-1.449,1.659,100.634,50.000,-140.229,Shake
1.210,-1.305,1.429,250.130,171.702,-133.489,Shake
1.079,-1.529,1.129,250.130,179.679,-241.588,Shake
0.741,-1.888,0.383,250.130,250.130,-250.137,Shake
0.825,-1.660,-0.384,250.130,250.130,-250.137,Shake
0.498,-0.842,-0.562,250.130,250.130,-200.962,Shake
0.401,-0.425,-0.706,250.130,250.130,-131.389,Shake
0.343,-0.127,-1.001,250.130,250.130,-95.252,Shake
0.020,0.469,-1.328,250.130,250.130,-131.099,Shake
-0.885,0.646,-1.639,75.939,250.130,-142.992,Shake
-1.425,0.509,-1.658,-220.336,239.290,-110.954,Shake
-0.987,0.030,-0.873,-250.137,-215.672,-119.969,Shake
-0.390,-0.449,-0.278,-250.137,-250.137,-143.412,Shake
-0.012,-0.904,0.060,-250.137,-250.137,-105.221,Shake
0.666,-1.580,0.259,-250.137,-250.137,-28.618,Shake
2.000,-2.000,0.817,-250.137,-250.137,6.626,Shake
2.000,-2.000,1.425,-250.137,-250.137,-144.061,Shake
1.903,-2.000,2.000,-250.137,-250.137,-250.137,Shake
0.892,-1.751,2.000,-86.565,-179.458,-181.573,Shake
1.204,-1.487,1.508,229.282,69.122,-121.565,Shake
1.581,-1.332,0.913,250.130,143.244,-227.985,Shake
0.738,-1.387,0.528,250.130,146.832,-250.137,Shake
0.688,-1.211,0.372,250.130,250.130,-250.137,Shake
0.761,-1.187,0.126,250.130,250.130,-250.137,Shake
0.367,-0.938,-0.230,250.130,250.130,-250.137,Shake
0.077,-0.448,-0.742,250.130,250.130,-250.137,Shake
-0.129,-0.021,-1.182,250.130,250.130,-219.000,Shake
-0.550,0.240,-1.383,172.687,250.130,-204.130,Shake
-0.938,0.388,-1.319,2.939,250.130,-165.405,Shake
-1.408,0.556,-1.491,-153.763,250.130,-101.031,Shake
-1.099,0.229,-1.246,-250.137,-70.481,-80.855,Shake
-0.967,-0.339,-0.564,-250.137,-250.137,-87.168,Shake
-0.259,-0.765,0.200,-250.137,-250.137,-96.000,Shake
0.389,-1.045,0.010,-250.137,-250.137,-17.504,Shake
1.536,-1.554,0.260,-250.137,-250.137,120.977,Shake
2.000,-1.949,1.069,-250.137,-250.137,10.389,Shake
2.000,-1.925,1.232,-250.137,-250.137,-172.527,Shake
1.551,-1.703,1.281,-250.137,-250.137,-217.641,Shake
1.150,-1.432,1.741,-38.466,-127.282,-188.611,Shake
1.338,-1.256,1.323,250.130,37.450,-198.450,Shake
1.179,-1.237,0.727,250.130,92.748,-250.137,Shake
0.823,-1.306,0.262,250.130,220.847,-250.137,Shake
1.132,-1.182,0.236,250.130,250.130,-250.137,Shake
0.644,-1.061,0.113,250.130,250.130,-250.137,Shake
0.404,-0.754,-0.307,250.130,250.130,-250.137,Shake
0.347,-0.410,-0.874,250.130,250.130,-230.977,Shake
0.054,0.154,-1.388,250.130,250.130,-209.496,Shake
-0.569,0.471,-1.542,171.351,250.130,-192.282,Shake
-1.134,0.475,-1.348,-26.794,250.130,-126.649,Shake
-0.994,0.566,-1.353,-208.870,67.603,-77.389,Shake
-0.740,0.252,-1.083,-250.137,-200.641,-107.565,Shake
-0.948,-0.399,-0.298,-250.137,-250.137,-118.229,Shake
0.004,-0.807,-0.050,-250.137,-250.137,-59.053,Shake
1.036,-1.470,-0.302,-250.137,-250.137,88.603,Shake
2.000,-1.937,0.618,-250.137,-250.137,69.641,Shake
2.000,-2.000,1.104,-250.137,-250.137,-120.290,Shake
2.000,-2.000,1.367,-250.137,-250.137,-250.137,Shake
1.076,-1.710,2.000,-239.458,-250.137,-187.153,Shake
1.225,-1.403,1.632,189.405,49.916,-110.366,Shake
1.740,-1.189,0.697,250.130,160.046,-217.664,Shake
1.132,-1.354,0.367,250.130,186.160,-250.137,Shake
0.788,-1.208,0.285,250.130,250.130,-250.137,Shake
0.675,-0.944,0.376,250.130,250.130,-224.573,Shake
0.751,-0.819,-0.032,250.130,250.130,-83.092,Shake
0.882,-0.669,-0.559,250.130,250.130,-25.534,Shake
0.645,-0.324,-1.091,250.130,250.130,-53.679,Shake
0.302,0.187,-1.759,250.130,250.130,-113.985,Shake
-0.485,0.562,-2.000,94.443,250.130,-177.344,Shake
-0.880,0.255,-1.635,-250.137,-133.885,-188.176,Shake
-0.824,-0.059,-0.731,-250.137,-250.137,-145.771,Shake
-0.829,-0.234,-0.075,-250.137,-250.137,-112.328,Shake
-0.663,-0.340,0.421,-250.137,-250.137,-97.053,Shake
0.058,-0.537,0.552,-250.137,-250.137,-44.908,Shake
0.557,-0.810,0.787,-250.137,-250.137,10.191,Shake
1.821,-1.163,0.879,-250.137,-250.137,62.550,Shake
2.000,-1.611,1.401,-250.137,-250.137,-94.985,Shake
2.000,-1.645,1.719,-250.137,-250.137,-205.634,Shake
1.137,-1.353,1.213,10.305,-165.573,-205.221,Shake
1.453,-1.328,0.808,214.267,-14.427,-211.191,Shake
1.697,-1.578,0.477,250.130,109.122,-250.137,Shake
1.233,-1.824,0.121,250.130,250.130,-250.137,Shake
0.545,-1.505,-0.396,250.130,250.130,-250.137,Shake
0.214,-0.501,-0.414,250.130,250.130,-250.137,Shake
0.058,-0.391,-0.462,250.130,250.130,-227.733,Shake
-0.060,-0.181,-0.733,250.130,250.130,-179.725,Shake
-0.152,0.182,-1.191,250.130,250.130,-175.260,Shake
-0.314,0.562,-1.609,152.176,250.130,-187.626,Shake
-0.625,0.632,-1.729,-96.069,183.740,-210.107,Shake
-0.922,0.427,-1.327,-250.137,-66.618,-216.626,Shake
-1.278,0.128,-0.677,-250.137,-246.794,-187.176,Shake
-1.430,-0.055,0.037,-250.137,-250.137,-115.061,Shake
-0.602,-0.303,0.487,-250.137,-250.137,-59.137,Shake
0.095,-0.621,0.786,-250.137,-250.137,6.878,Shake
0.719,-1.103,1.009,-250.137,-250.137,91.160,Shake
2.000,-1.499,1.649,-250.137,-250.137,49.153,Shake
2.000,-1.686,2.000,-131.176,-250.137,-121.962,Shake
1.010,-1.675,1.562,219.679,-52.092,-161.847,Shake
0.753,-1.541,0.834,250.130,75.748,-81.496,Shake
1.222,-1.348,0.618,250.130,157.229,-117.534,Shake
1.336,-1.416,0.332,250.130,188.061,-250.137,Shake
0.727,-1.404,-0.076,250.130,250.130,-250.137,Shake
0.012,-0.775,-0.228,250.130,250.130,-250.137,Shake
-0.263,-0.362,-0.760,250.130,250.130,-242.412,Shake
-0.231,-0.021,-1.260,250.130,250.130,-181.305,Shake
-0.512,0.251,-1.554,179.908,250.130,-190.160,Shake
-0.880,0.426,-1.606,-58.351,139.893,-204.000,Shake
-1.358,0.406,-1.287,-236.893,-184.496,-169.168,Shake
-1.335,0.222,-0.843,-250.137,-250.137,-48.069,Shake
-0.824,-0.071,-0.266,-250.137,-250.137,-1.053,Shake
-0.211,-0.483,0.037,-250.137,-250.137,33.015,Shake
0.597,-0.888,0.396,-250.137,-250.137,144.176,Shake
1.746,-1.216,0.593,-250.137,-250.137,166.718,Shake
2.000,-1.204,0.763,-250.137,-250.137,112.099,Shake
2.000,-1.458,1.436,-226.069,-250.137,-40.282,Shake
1.580,-1.530,1.466,91.405,-138.015,-71.473,Shake
1.707,-1.586,0.860,250.130,68.229,-96.244,Shake
1.860,-1.616,0.307,250.130,242.557,-199.618,Shake
1.457,-1.469,0.209,250.130,250.130,-250.137,Shake
0.989,-1.250,0.353,250.130,250.130,-250.137,Shake
0.807,-1.064,0.158,250.130,250.130,-250.137,Shake
0.427,-0.837,-0.187,250.130,250.130,-197.687,Shake
0.135,-0.570,-0.566,250.130,250.130,-99.305,Shake
-0.030,-0.102,-1.008,250.130,250.130,-42.771,Shake
-0.231,0.202,-1.335,240.015,250.130,-92.053,Shake
-0.708,0.424,-1.608,39.183,-3.847,-121.473,Shake
-0.723,0.385,-1.167,-196.725,-157.893,-127.733,Shake
-0.871,0.263,-0.593,-250.137,-177.244,-106.725,Shake
-1.058,0.189,-0.108,-250.137,-250.137,-69.282,Shake
-1.198,0.117,0.065,-250.137,-250.137,-25.878,Shake
-0.465,-0.092,0.080,-250.137,-250.137,18.405,Shake
0.292,-0.561,0.486,-250.137,-250.137,28.504,Shake
0.992,-0.882,0.759,-250.137,-250.137,80.382,Shake
1.636,-1.167,0.977,-250.137,-250.137,73.298,Shake
1.764,-1.281,1.088,-250.137,-250.137,12.893,Shake
1.772,-1.363,1.456,-145.550,-210.405,-66.359,Shake
1.292,-1.438,1.313,104.412,-58.733,-115.473,Shake
1.264,-1.531,1.071,250.130,91.885,-136.015,Shake
1.414,-1.569,0.530,250.130,162.771,-183.053,Shake
1.330,-1.551,0.215,250.130,242.214,-250.137,Shake
1.031,-1.393,0.057,250.130,250.130,-250.137,Shake
0.709,-1.080,0.097,250.130,250.130,-250.137,Shake
0.329,-0.807,-0.311,250.130,250.130,-193.221,Shake
0.239,-0.531,-0.827,250.130,250.130,-121.115,Shake
0.190,0.061,-1.459,250.130,250.130,-105.000,Shake
-0.546,0.440,-1.967,212.931,250.130,-157.924,Shake
-0.960,0.552,-1.837,-157.710,-115.099,-138.885,Shake
-0.961,0.346,-1.242,-250.137,-250.137,-74.359,Shake
-0.704,-0.075,-0.348,-250.137,-250.137,-35.359,Shake
-0.306,-0.236,0.449,-250.137,-250.137,-38.397,Shake
-0.019,-0.333,1.041,-250.137,-250.137,-56.962,Shake
0.368,-0.478,0.395,-250.137,-250.137,37.855,Shake
1.189,-0.831,0.605,-250.137,-250.137,95.832,Shake
1.632,-1.366,1.262,-250.137,-250.137,92.198,Shake
2.000,-1.383,1.737,-188.374,-250.137,24.641,Shake
1.807,-1.288,1.233,96.504,-66.076,-96.809,Shake
1.385,-1.334,0.960,239.565,72.771,-159.153,Shake
1.528,-1.482,0.669,250.130,161.336,-194.748,Shake
1.381,-1.578,0.250,250.130,226.290,-250.137,Shake
1.063,-1.435,-0.054,250.130,250.130,-250.137,Shake
0.857,-0.984,0.042,250.130,250.130,-250.137,Shake
0.294,-0.828,-0.287,250.130,250.130,-250.137,Shake
0.074,-0.474,-0.696,250.130,250.130,-197.160,Shake
-0.131,-0.179,-1.245,250.130,250.130,-176.595,Shake
-0.559,0.326,-1.781,211.992,250.130,-174.023,Shake
-1.213,0.522,-2.000,-106.061,109.382,-137.901,Shake
-1.136,0.319,-1.446,-250.137,-194.931,-84.382,Shake
-0.976,-0.069,-0.590,-250.137,-250.137,-59.672,Shake
-0.552,-0.315,0.075,-250.137,-250.137,-54.504,Shake
-0.065,-0.579,0.225,-250.137,-250.137,-17.183,Shake
0.444,-1.142,0.206,-250.137,-250.137,89.206,Shake
1.615,-1.704,0.447,-250.137,-250.137,136.282,Shake
2.000,-2.000,1.190,-250.137,-230.137,-31.542,Shake
1.800,-2.000,1.562,-250.137,-178.214,-202.962,Shake
0.770,-1.615,1.481,-234.374,-177.573,-196.214,Shake
0.625,-1.316,1.567,-11.718,-73.947,-125.504,Shake
1.193,-1.175,1.229,190.122,-9.237,-150.267,Shake
1.164,-1.305,0.920,250.130,31.351,-248.786,Shake
0.694,-1.565,0.723,250.130,172.092,-250.137,Shake
0.804,-1.545,0.359,250.130,250.130,-244.534,Shake
0.718,-1.310,-0.020,250.130,250.130,-214.466,Shake
0.325,-0.838,-0.330,250.130,250.130,-152.397,Shake
0.149,-0.365,-0.635,250.130,250.130,-86.344,Shake
-0.014,0.191,-0.942,250.130,250.130,-56.191,Shake
-0.571,0.504,-1.141,127.939,250.130,-53.985,Shake
-1.199,0.567,-1.134,-121.489,250.130,-22.458,Shake
-0.842,0.268,-0.801,-250.137,-159.603,-17.450,Shake
-0.485,-0.191,-0.396,-250.137,-250.137,-50.962,Shake
0.077,-0.738,-0.179,-250.137,-250.137,-27.924,Shake
0.978,-1.414,0.235,-250.137,-250.137,41.191,Shake
2.000,-1.658,1.105,-250.137,-250.137,44.878,Shake
2.000,-1.849,1.271,-250.137,-250.137,-73.878,Shake
1.740,-1.707,1.521,-250.137,-250.137,-159.420,Shake
0.850,-1.310,1.883,-123.969,-109.053,-114.260,Shake
0.963,-1.192,1.510,177.992,20.473,-39.962,Shake
1.415,-1.029,0.817,250.130,96.679,-102.198,Shake
1.234,-1.113,0.490,250.130,101.809,-202.924,Shake
0.906,-1.237,0.374,250.130,194.718,-250.137,Shake
0.723,-1.113,0.323,250.130,250.130,-250.137,Shake
0.420,-0.899,0.112,250.130,250.130,-250.137,Shake
0.057,-0.654,-0.187,250.130,250.130,-248.038,Shake
-0.129,-0.257,-0.570,250.130,250.130,-179.137,Shake
-0.294,0.254,-0.922,250.130,250.130,-160.282,Shake
-0.722,0.452,-1.110,15.878,250.130,-155.847,Shake
-1.207,0.400,-1.213,-201.107,250.130,-132.443,Shake
-1.605,-0.059,-0.762,-250.137,-34.893,-93.702,Shake
-0.874,-0.626,-0.018,-250.137,-250.137,-59.405,Shake
0.124,-0.979,-0.034,-250.137,-250.137,-14.298,Shake
1.039,-1.482,-0.254,-250.137,-250.137,107.931,Shake
2.000,-1.993,1.578,-250.137,-250.137,-19.969,Shake
2.000,-2.000,2.000,-250.137,-170.099,-250.137,Shake
0.599,-1.832,1.844,-218.237,-250.137,-250.137,Shake
-0.049,-1.418,1.588,-106.496,-100.817,-133.756,Shake
0.349,-1.332,1.792,126.397,14.160,-7.000,Shake
1.063,-1.154,1.679,250.130,19.855,-67.550,Shake
0.775,-1.330,1.165,250.130,27.115,-150.405,Shake
0.543,-1.583,0.564,250.130,132.542,-145.832,Shake
0.947,-1.437,0.371,250.130,250.130,-132.366,Shake
1.026,-1.403,0.116,250.130,250.130,-203.489,Shake
0.525,-1.134,-0.217,250.130,250.130,-215.832,Shake
0.407,-0.595,-0.533,250.130,250.130,-186.794,Shake
0.156,0.067,-0.772,250.130,250.130,-131.618,Shake
-0.095,0.484,-1.154,243.695,250.130,-139.435,Shake
-0.679,0.501,-1.217,-20.260,250.130,-165.237,Shake
-1.375,0.500,-1.142,-185.885,209.351,-114.084,Shake
-1.518,0.382,-0.665,-250.137,-143.771,-59.733,Shake
-0.780,0.072,-0.214,-250.137,-250.137,-25.794,Shake
-0.344,-0.408,-0.236,-250.137,-250.137,-1.595,Shake
0.318,-1.199,0.097,-250.137,-250.137,93.992,Shake
1.417,-1.670,0.828,-250.137,-250.137,136.786,Shake
2.000,-2.000,1.479,-250.137,-250.137,-15.924,Shake
1.785,-1.865,1.232,-250.137,-125.053,-200.672,Shake
0.714,-1.452,1.406,-250.137,-143.718,-204.405,Shake
0.624,-1.289,1.836,-82.382,-103.061,-144.435,Shake
0.982,-1.131,1.767,164.176,-46.145,-152.954,Shake
1.030,-1.233,1.111,250.130,15.771,-221.588,Shake
0.502,-1.522,0.424,250.130,131.885,-236.382,Shake
0.807,-1.317,0.425,250.130,250.130,-188.511,Shake
0.999,-1.225,0.236,250.130,250.130,-232.267,Shake
0.329,-0.852,-0.158,250.130,250.130,-250.137,Shake
0.008,-0.393,-0.583,250.130,250.130,-246.214,Shake
-0.069,0.230,-0.823,250.130,250.130,-198.702,Shake
-0.396,0.609,-1.123,186.069,250.130,-168.183,Shake
-1.375,0.681,-0.966,-94.947,250.130,-115.489,Shake
-1.349,0.450,-0.756,-250.137,148.756,-21.023,Shake
-1.150,0.148,-0.471,-250.137,-189.176,-8.908,Shake
-0.544,-0.246,-0.097,-250.137,-250.137,8.000,Shake
0.197,-0.802,-0.145,-250.137,-250.137,69.450,Shake
1.096,-1.560,0.305,-250.137,-250.137,87.809,Shake
2.000,-1.901,1.378,-250.137,-250.137,2.107,Shake
1.780,-1.905,1.923,-250.137,-161.641,-181.855,Shake
1.171,-1.591,1.528,-250.137,-240.786,-219.756,Shake
0.737,-1.365,1.436,-179.901,-162.618,-189.962,Shake
0.879,-1.218,1.701,23.664,-63.489,-184.664,Shake
0.988,-1.256,1.659,211.595,-5.427,-249.702,Shake
0.535,-1.653,1.257,250.130,118.473,-250.137,Shake
0.744,-1.600,0.685,250.130,250.130,-183.237,Shake
0.815,-1.337,0.001,250.130,250.130,-146.298,Shake
0.603,-0.715,-0.195,250.130,250.130,-131.038,Shake
0.345,-0.415,-0.420,250.130,250.130,-141.313,Shake
0.128,0.056,-0.699,250.130,250.130,-134.733,Shake
-0.145,0.372,-0.862,228.542,250.130,-133.122,Shake
-0.777,0.520,-1.037,49.153,250.130,-137.763,Shake
-1.385,0.595,-1.340,-198.221,177.557,-88.603,Shake
-1.336,0.068,-0.772,-250.137,-195.405,-52.000,Shake
-0.623,-0.486,-0.007,-250.137,-250.137,-6.656,Shake
0.097,-0.832,0.141,-250.137,-250.137,32.374,Shake
0.708,-1.134,0.410,-250.137,-250.137,88.809,Shake
1.972,-1.442,1.082,-250.137,-250.137,44.748,Shake
2.000,-1.848,1.362,-250.137,-250.137,-136.115,Shake
1.662,-1.810,1.455,-250.137,-250.137,-242.359,Shake
0.733,-1.544,1.794,-246.947,-183.641,-189.695,Shake
0.681,-1.327,1.959,69.557,-35.603,-96.053,Shake
1.164,-1.260,1.535,250.130,114.496,-125.611,Shake
1.100,-1.593,1.080,250.130,227.046,-209.046,Shake
0.694,-1.753,0.396,250.130,250.130,-213.366,Shake
0.666,-1.195,-0.026,250.130,250.130,-168.420,Shake
0.474,-0.792,-0.098,250.130,250.130,-155.344,Shake
0.109,-0.505,-0.417,250.130,250.130,-144.221,Shake
-0.199,0.115,-0.710,250.130,250.130,-108.427,Shake
-0.418,0.519,-0.820,184.328,250.130,-80.985,Shake
-1.053,0.679,-0.911,-25.924,250.130,-37.328,Shake
-1.150,0.525,-0.928,-250.137,123.099,1.794,Shake
-1.073,0.105,-0.525,-250.137,-229.611,-12.229,Shake
-0.186,-0.405,-0.206,-250.137,-250.137,-11.260,Shake
0.504,-1.074,0.170,-250.137,-250.137,-2.053,Shake
1.354,-1.439,0.775,-250.137,-250.137,6.542,Shake
1.982,-1.812,1.285,-250.137,-250.137,-99.191,Shake
1.746,-2.000,1.668,-250.137,-249.641,-235.031,Shake
1.028,-1.777,1.851,-250.137,-188.099,-246.756,Shake
0.523,-1.500,2.000,-77.198,-95.649,-164.023,Shake
0.771,-1.275,1.891,202.672,7.298,-133.397,Shake
0.922,-1.302,1.221,250.130,59.000,-175.802,Shake
0.740,-1.662,0.738,250.130,126.214,-239.115,Shake
0.549,-1.501,0.322,250.130,250.130,-226.427,Shake
0.741,-1.123,0.068,250.130,250.130,-193.023,Shake
0.542,-0.696,-0.109,250.130,250.130,-189.580,Shake
0.095,-0.388,-0.589,250.130,250.130,-171.244,Shake
-0.314,0.345,-0.918,250.130,250.130,-115.458,Shake
-0.976,0.774,-1.023,64.351,250.130,-42.718,Shake
-1.292,0.536,-0.670,-202.313,250.130,32.779,Shake
-1.058,0.189,-0.380,-250.137,-49.008,50.603,Shake
-0.433,-0.132,-0.212,-250.137,-250.137,16.641,Shake
0.215,-0.640,-0.060,-250.137,-250.137,-4.076,Shake
0.987,-1.201,0.366,-250.137,-250.137,-10.565,Shake
1.835,-1.783,1.366,-250.137,-250.137,-130.550,Shake
1.584,-1.905,1.843,-250.137,-247.595,-245.947,Shake
1.064,-1.668,1.788,-250.137,-250.137,-250.137,Shake
0.573,-1.362,1.752,-217.878,-231.702,-215.412,Shake
0.627,-1.224,2.000,25.275,-175.473,-164.076,Shake
0.877,-1.324,1.586,244.374,-90.573,-192.740,Shake
0.747,-1.528,0.817,250.130,136.908,-248.344,Shake
0.708,-1.451,0.341,250.130,250.130,-225.313,Shake
0.888,-1.266,0.194,250.130,250.130,-160.504,Shake
0.628,-0.903,-0.042,250.130,250.130,-126.847,Shake
0.390,-0.425,-0.380,250.130,250.130,-116.626,Shake
0.084,0.122,-0.487,250.130,250.130,-99.969,Shake
-0.362,0.289,-0.490,250.130,250.130,-68.160,Shake
-1.040,0.658,-0.804,142.969,250.130,-29.115,Shake
-1.197,0.743,-1.203,-118.893,239.969,4.061,Shake
-1.104,0.266,-1.032,-250.137,-122.832,-23.855,Shake
-0.503,-0.403,-0.372,-250.137,-250.137,-12.450,Shake
0.727,-0.938,-0.074,-250.137,-250.137,-6.366,Shake
1.537,-1.313,0.774,-250.137,-250.137,-34.351,Shake
1.983,-1.626,1.388,-250.137,-250.137,-119.267,Shake
1.445,-1.810,1.586,-250.137,-250.137,-219.328,Shake
1.110,-1.721,1.728,-250.137,-250.137,-207.481,Shake
0.729,-1.454,1.816,-128.504,-101.840,-140.679,Shake
0.734,-1.310,1.740,109.115,-13.137,-112.252,Shake
0.948,-1.243,1.471,250.130,16.496,-166.061,Shake
0.651,-1.449,0.998,250.130,103.588,-211.634,Shake
0.636,-1.521,0.660,250.130,250.130,-200.229,Shake
0.940,-1.458,0.339,250.130,250.130,-168.473,Shake
0.829,-1.120,-0.166,250.130,250.130,-180.328,Shake
0.514,-0.592,-0.501,250.130,250.130,-192.496,Shake
0.178,0.012,-0.717,250.130,250.130,-164.824,Shake
-0.076,0.343,-0.967,250.130,250.130,-139.290,Shake
-0.613,0.660,-1.242,116.443,250.130,-154.160,Shake
-0.984,0.610,-1.289,-177.687,250.130,-146.061,Shake
-1.409,0.248,-0.898,-250.137,-85.901,-129.115,Shake
-0.703,-0.242,-0.167,-250.137,-250.137,-77.679,Shake
0.211,-0.628,-0.078,-250.137,-250.137,-58.237,Shake
0.925,-1.202,0.208,-250.137,-250.137,-18.153,Shake
1.827,-1.706,1.402,-250.137,-250.137,-83.115,Shake
1.890,-1.992,1.750,-250.137,-250.137,-201.992,Shake
1.658,-1.841,1.558,-250.137,-250.137,-250.137,Shake
0.743,-1.505,1.734,-250.137,-166.863,-234.061,Shake
0.496,-1.353,1.775,76.588,-20.924,-122.588,Shake
1.039,-1.198,1.454,250.130,64.618,-145.489,Shake
0.841,-1.394,1.106,250.130,94.504,-216.275,Shake
0.542,-1.700,0.608,250.130,250.130,-213.771,Shake
0.731,-1.436,0.062,250.130,250.130,-153.863,Shake
0.720,-0.874,-0.071,250.130,250.130,-130.710,Shake
0.421,-0.498,-0.077,250.130,250.130,-110.702,Shake
0.172,-0.104,-0.410,250.130,250.130,-83.260,Shake
-0.002,0.224,-0.571,250.130,250.130,-65.267,Shake
-0.552,0.420,-0.813,222.412,250.130,-76.595,Shake
-1.139,0.768,-1.207,50.153,250.130,-64.076,Shake
-1.091,0.594,-1.280,-250.137,-72.397,-67.809,Shake
-0.597,0.038,-0.720,-250.137,-250.137,-68.634,Shake
-0.046,-0.524,0.011,-250.137,-250.137,-38.687,Shake
0.524,-0.852,0.809,-250.137,-250.137,-37.420,Shake
1.141,-0.842,0.854,-250.137,-250.137,-67.076,Shake
1.114,-1.249,0.796,-250.137,-250.137,-105.832,Shake
1.452,-1.783,1.152,-250.137,-250.137,-138.160,Shake
1.683,-1.817,1.645,-250.137,-250.137,-173.282,Shake
1.556,-1.491,1.802,-184.038,-240.412,-200.496,Shake
0.936,-1.412,1.573,69.229,-149.198,-224.779,Shake
0.772,-1.365,1.193,250.130,53.496,-247.786,Shake
0.977,-1.487,0.956,250.130,209.977,-250.137,Shake
0.947,-1.712,0.607,250.130,250.130,-250.137,Shake
0.661,-1.407,-0.216,250.130,250.130,-250.137,Shake
0.267,-0.265,-0.467,250.130,250.130,-180.611,Shake
0.021,0.081,-0.393,250.130,250.130,-100.191,Shake
-0.005,0.188,-0.172,223.061,250.130,-103.412,Shake
-0.525,0.237,-0.320,144.046,250.130,-102.855,Shake
-0.906,0.526,-0.586,21.115,250.130,-79.374,Shake
-0.864,0.575,-0.718,-168.252,123.756,-69.107,Shake
-0.816,0.214,-0.742,-250.137,-39.832,-67.824,Shake
-1.024,-0.574,-0.025,-250.137,-250.137,-54.176,Shake
0.147,-0.938,0.509,-250.137,-250.137,-45.092,Shake
1.058,-1.096,-0.079,-250.137,-250.137,46.901,Shake
1.865,-1.455,0.728,-250.137,-250.137,63.779,Shake
2.000,-1.808,1.656,-250.137,-165.137,-93.962,Shake
1.565,-1.559,2.000,-250.137,-159.031,-236.023,Shake
0.639,-1.219,1.308,-72.954,-155.008,-208.870,Shake
0.232,-1.055,1.091,24.130,-26.786,-104.931,Shake
0.940,-1.044,1.337,145.863,39.855,-96.908,Shake
1.180,-1.203,1.377,250.130,47.962,-208.771,Shake
0.505,-1.616,0.928,250.130,164.519,-234.969,Shake
0.794,-1.524,0.401,250.130,250.130,-168.618,Shake
0.837,-1.208,0.098,250.130,250.130,-118.962,Shake
0.528,-0.754,-0.198,250.130,250.130,-75.084,Shake
0.217,-0.204,-0.560,250.130,250.130,-71.588,Shake
-0.197,0.358,-0.927,250.130,250.130,-87.252,Shake
-0.947,0.740,-1.074,50.504,250.130,-45.824,Shake
-1.056,0.559,-0.930,-195.183,223.809,-4.397,Shake
-0.980,0.141,-0.391,-250.137,-130.542,-29.435,Shake
-0.373,-0.275,-0.031,-250.137,-250.137,-59.237,Shake
0.664,-0.662,-0.144,-250.137,-250.137,-55.855,Shake
1.157,-1.262,0.294,-250.137,-250.137,-86.527,Shake
1.307,-1.593,0.852,-250.137,-250.137,-65.443,Shake
2.000,-1.777,1.529,-250.137,-250.137,-75.458,Shake
1.864,-1.764,1.902,-250.137,-250.137,-165.916,Shake
0.931,-1.425,1.585,-60.779,-94.901,-154.931,Shake
0.791,-1.358,1.394,117.191,47.679,-92.496,Shake
1.270,-1.311,1.257,250.130,129.214,-113.313,Shake
1.080,-1.397,0.978,250.130,141.710,-190.153,Shake
0.797,-1.514,0.665,250.130,188.038,-218.496,Shake
0.673,-1.296,0.158,250.130,250.130,-215.847,Shake
0.634,-0.898,0.023,250.130,250.130,-237.282,Shake
0.049,-0.454,-0.009,250.130,250.130,-202.748,Shake
-0.200,-0.080,-0.267,250.130,250.130,-105.931,Shake
-0.209,0.311,-0.536,250.130,250.130,-63.336,Shake
-0.475,0.590,-0.775,116.916,250.130,-73.557,Shake
-0.721,0.659,-0.930,-116.321,250.130,-72.046,Shake
-0.948,0.292,-0.533,-250.137,170.366,-86.115,Shake
-1.236,-0.047,0.316,-250.137,-187.191,-64.824,Shake
-0.472,-0.078,0.360,-250.137,-250.137,-34.771,Shake
-0.142,-0.367,0.132,-250.137,-250.137,-15.099,Shake
0.506,-0.763,0.189,-250.137,-250.137,24.573,Shake
2.000,-1.256,0.875,-250.137,-250.137,-47.176,Shake
2.000,-1.674,1.220,-250.137,-250.137,-204.710,Shake
1.589,-1.718,1.354,-250.137,-250.137,-250.137,Shake
0.783,-1.376,1.665,-246.504,-206.405,-202.992,Shake
0.813,-1.327,1.922,80.977,-23.489,-113.305,Shake
1.269,-1.338,1.361,250.130,131.092,-134.908,Shake
1.112,-1.450,0.771,250.130,169.374,-199.977,Shake
